,제목,작가,장르,줄거리,url,썸네일,플랫폼,키워드
1366,전생 영애는 모험가를 목표로 한다,"사쿠라 타스케, 오다 히로, Tobi","#판타지#마법#이세계물#모험
","눈이 내리던 어느 날,
백작 영애 셀레피오네 그랑제우스(3살)은 복슬복슬한 성수 루다릴페나와 접촉하면서 30대 여성이었던 전생의 기억을 되찾았다.
현재 있는 세계가 전생에 읽은 소설의 내용과 유사하고 더구나 자신이 파멸엔딩을 맞이하는 악역영애라는 사실과 함께―.
「절대 싫어, 나는 악역 따윈 되고 싶지 않아.」
최악의 운명으로부터 벗어나기 위해 전생 영애 셀레는 모험가가 되어 성수 루와 함께 여행을 떠날 것을 결의하지만 좀처럼 뜻대로 풀리지 않는데?!
",https://www.lezhin.com/ko/comic/bokensha_o_kokorozasu,https://ccdn.lezhin.com/v2/comics/5818969184600064/images/tall.jpg?updated=1650859791601&width=840,레진코믹스,"['영애', '전생', '성수', '세계', '내용']"
1367,어쩌면 용사,"마셀린, 마사토끼","#안드로이드#기억상실#히어로#우주#판타지
","모험도 소동도 없이 조용히 살고 싶은 나의 일상에 외계인(자칭)과 로봇(자칭)과 지구방위대(자칭)와 대마왕(자칭)이 찾아왔다. 나 빼고 전부 정신병자인 중2병 월드에서 소중한 나의 일상을 지켜나가는 장대한 모험기.
",https://www.lezhin.com/ko/comic/brave,https://ccdn.lezhin.com/v2/comics/6267928034410496/images/tall.jpg?updated=1520223536837&width=840,레진코믹스,"['일상', '자칭', '기억', '로봇', '마왕']"
1368,죽어도 숨은 쉰다,이준표,"#감동#눈물퐁퐁#저승#옴니버스#판타지
","사망한 자들이 생전의 시간으로 잠시 돌아갈 수 있는 기적을 부여 받는 ‘시판’!
이 운명의 시간을 관장하는 세 명의 재판관이 시판으로 
허락한 ‘생전으로의 아름다운 여행’. 
네이버 베스트 도전 연재만으로 큰 화제를 모았던 신인 이준표 작가의 감동 대작!
",https://www.lezhin.com/ko/comic/afterdeath,https://ccdn.lezhin.com/v2/comics/373/images/tall.jpg?updated=1550129685197&width=840,레진코믹스,"['기적', '감동', '대작', '도전', '버스']"
1369,애완소녀들의 동향분석과 대응방안,"고용찬, 류수진","#수인물#개그
","덕후임을 숨기고 모범생처럼 살아온 유현오. 친구로부터 게임 ""애완소녀""를 입수해 실행한 순간 게임 속들로 들어와버렸다. 여동생처럼 귀여운 토끼귀 소녀 라애, 강아지귀를 가진 여자친구 도희, 비밀을 감춘 고양이귀 소녀 체린. 게임 속 인물들과의 미션을 수행하면 게임을 빠져나갈 수 있다는 정보를 접하고 게임 캐릭터들을 하나 씩 클리어하기 시작한다.
",https://www.lezhin.com/ko/comic/pet_girl,https://ccdn.lezhin.com/v2/comics/304/images/tall.jpg?updated=1552618800694&width=840,레진코믹스,"['인물', '게임', '소녀', '미션', '비밀']"
1370,싸움의 기술 2,"신한솔, 구한준","#액션
","2000년대 후반을 배경으로 한 왕따 고교생이 전설적인 싸움꾼을 만나 진정한 남자로 거듭나게 된다는 스토리로… 한국 영화팬들에게 컬트적인 인기를 얻은 동명의 영화 '싸움의 기술'의 코믹컬라이즈 작품.
강남 8학군 고교의 모범생 진구는 사실 지독하게 가난한 집의 아들로서 학교에서는 거짓으로 자신이 강남 진골귀족인 것처럼 포장하고 있었다. 하지만 곧 그의 정체가 밝혀지고 학교의 일진들에 의해 괴롭힘의 타깃이 돼버리는데…. 이제 왕따가 되어 지옥 같은 학창생활을 보내는 진구는 어느 날 코엑스에서 생활하는 이상한 남자 - 미스터 Q를 만나게 되고, 그가 보통 사람이 아님을 간파하고 미스터 Q의 제자가 되어 본격적으로 '싸움'을 배우며 일진들에게 복수를 다짐한다! 
*해당 작품 <싸움의 기술2>는 영화 <싸움의 기술>을 원작 기반한 만화이며, 만화 <싸움의 기술1> 시리즈는 존재하지 않는 점 이용에 참고 바랍니다.""
",https://www.lezhin.com/ko/comic/art_of_fighting2,https://ccdn.lezhin.com/v2/comics/6112591182168064/images/tall.jpg?updated=1538383350255&width=840,레진코믹스,"['남자', '왕따', '진구', '학교', '싸움']"
1371,마왕,"류기운, 최병익","#액션
","[용비불패]의 흥행신화를 이어갈 또 하나의 역작. 재미의 보증수표 류기운 작가의 신감각 무협 판타지.
때는 제 3차 정사대전. 1,2차 때와는 달리 수세에 몰린 정파 세력 중 변두리의 작은 문파에 불과한 ‘비연문’은 풍전등화의 위기에 처하게 되고,
그들에게 도움을 청할 사람이라고는 귀운곡에 은거하고 있는 비연절검 임호충뿐.
그를 찾기 위해 비연문주의 딸 남소향이 귀운곡으로 향하지만 도중에 사파의 습격으로 부하들을 모두 잃고 산속을 헤매다 난데없는 괴물의 습격을 받아 정신을 잃는데..
",https://www.lezhin.com/ko/comic/the_devil,https://ccdn.lezhin.com/v2/comics/4799074795782144/images/tall.jpg?updated=1553223600776&width=840,레진코믹스,"['감각', '괴물', '기운', '도움', '등화']"
1372,미앙 가문의 돼지,"늴릴, 삼박","#여행#탈출#귀족#이종족#판타지
","강한 자들의 식량으로 길러진 이름 없는 소년과 그를 흡혈한 소녀. 그리고 저주받은 가면과 감정이 없는 미치광이. 그들이 함께 대륙을 돌아다니며 겪는 기묘한 이야기.
",https://www.lezhin.com/ko/comic/pig,https://ccdn.lezhin.com/v2/comics/4820972082954240/images/tall.jpg?updated=1591260061152&width=840,레진코믹스,"['감정', '미치광이', '소녀', '이름', '이야기']"
1373,마나마나,름새,"#귀여움#유쾌함#잔잔물#가족#우주
","부모님이 갑자기 여행을 가셨다. 그것도 세계여행! 게다가 6개월! 그렇게, 부모님이 돌아오실 때까지 알아서 지내게 된 8남매의 앞에 처음 보는 어린 소녀가 찾아왔다. 어? 뭐라고? 우주에서 왔다고? 그럼… 외계인?!
",https://www.lezhin.com/ko/comic/manamana,https://ccdn.lezhin.com/v2/comics/5293032012775424/images/tall.jpg?updated=1626417930566&width=840,레진코믹스,"['여행', '부모님', '개월', '남매', '소녀']"
1374,제 3 경호팀,카리보,"#성장물#드라마#트라우마#액션
","최고의 경호팀에 예사롭지 않은 신참이 들어왔다. 생사를 넘나드는 치열한 현장에서 겪는 경호팀의 활약상.
",https://www.lezhin.com/ko/comic/3rd_security,https://ccdn.lezhin.com/v2/comics/185/images/tall.jpg?updated=1649401289874&width=840,레진코믹스,"['경호', '신참', '액션', '우마', '최고']"
1375,전설의 읍내최강,배드이리,"#개그#남녀바뀜#초능력#걸크러쉬#액션
","10대 후반의 나이에 거대 조직인 [대하]를 괴멸시키고 어느날 소리없이 사라진 전설 “어린 도살자”. 타고난 싸움꾼 김민수의 목표는 주먹계의 전설 ""어린 도살자""를 꺾고 자신이 전설이 되는 것이다. 그런데 일이 왜이렇게...???
",https://www.lezhin.com/ko/comic/strongestintown,https://ccdn.lezhin.com/v2/comics/5558254478557184/images/tall.jpg?updated=1625736458521&width=840,레진코믹스,"['괴멸', '남녀', '민수', '개그', '목표']"
1376,책벌레의 하극상,"카즈키 미야, 스즈카","#판타지
","2018년 이 라이트노벨이 대단하다. 1위에 빛나는 명작! 그 감동을 만화로도 즐겨보세요.
한 여대생이 전생한 곳은 식자율이 낮아 책이 별로 없는 세계의 병사의 딸. 
책이 아무리 읽고 싶어도 주위에 책이 있을 리가 없다. 책이 없으면 어떡하지? 
만들어 버리면 되잖아! 목표는 도서관 사서! 책에 둘러싸여 살기 위해 책을 만드는 일부터 시작하자! 
책벌레를 위한, 책벌레에게 바치는, 비블리아 판타지! 책이 없다면 책을 만드는 일부터!
 *원작 : Miya Kazuki
Honzukino Gekokujo Shisho ni naru tameni ha Syudan wo Erande Iraremasen ~Daiichibu Honganai nara Tsukurebaii~
ⓒ2016 Suzuka,Miya Kazuki/TO Books, Inc.
",https://www.lezhin.com/ko/comic/bookworm,https://ccdn.lezhin.com/v2/comics/5227038956912640/images/tall.jpg?updated=1573099484226&width=840,레진코믹스,"['사서', '살기', '시작', '책벌레', '도서관']"
1377,전학생 장득칠,이동길,"#일진#귀여움#학원#고등학교#개그
","착하게 생겼고, 착하고 싶은 깡패 장득칠! 거칠게 생겼지만 모범생에 마음까지 착한 그의 추종자들! 안 맞는 것 같지만 알고보면 찰떡궁합, 엉뚱하고 언밸런스한 그들의 학교생활이 시작됐다!
",https://www.lezhin.com/ko/comic/jandeuk7,https://ccdn.lezhin.com/v2/comics/450/images/tall.jpg?updated=1626418634652&width=840,레진코믹스,"['밸런스', '시작', '개그', '깡패', '모범생']"
1378,성자무쌍 (코믹스),"아키카제 히이로, 브로콜리 라이온","#이세계물#환생#판타지
","어느 날, 흉탄에 쓰러진 샐러리맨은 정신을 차리고 보니 성속성 마법의 재능을 부여받아, 루시엘.15세.치료사로서 이세계에 전생했다. 그는 새로운 세계에서 살아남는 것을 목표로 우선 신체를 단련하기로 결심한다. 교관인 블로드에게 고된 훈련을 한결같이 받아냈다. 아무도 마시지 못하는 끔찍한 맛의 음료까지 강해지기 위해 억지로 삼켜가며 단련한다.
",https://www.lezhin.com/ko/comic/salaryman_isaekai,https://ccdn.lezhin.com/v2/comics/6363092148879360/images/tall.jpg?updated=1651118614634&width=840,레진코믹스,"['세계', '로서', '마법', '부여', '속성']"
1379,천존! 도시에 재림하다 [연재],"연만동만, 구우","#액션
","허영심이 가득하고 악질 중의 악질이었던 인간쓰레기 강준우는 찢어지게 가난한 집안에서 태어나 가족들에게 항상 누만 끼치는 존재다. 
그러던 어느 날 강준우가 한 명문세가의 자제를 건드리는 바람에 그의 가족은 죽음이라는 비극을 맞이하게 됐고, 
강준우는 후회와 자책에 빠져 살아가게 된다.
5000년 뒤, 그는 수선계에서 유명한 ‘자미천존(紫微天尊)’으로 거듭나며, 신선이 될 수 있는 문턱에 이르게 된다. 
하지만 그는 지난 날의 모든 수행을 포기한 채, 5000년의 세월을 거슬러 20살이었던 그날로 타임슬립 한다. 
그렇게 지난날의 잘못을 뼈저리게 후회하고 뉘우치며, 전생의 여한을 풀기 위한 강준우의 ‘현대판 선인(仙人)’ 전설이 시작된다.
",https://www.lezhin.com/ko/comic/return_of_city,https://ccdn.lezhin.com/v2/comics/6468513458880512/images/tall.jpg?updated=1594963943865&width=840,레진코믹스,"['준우', '후회', '가족', '수선', '거듭']"
1380,생존률 극악 엑스트라에 빙의했다,"HUAI SHI, SFACG","#판타지#하렘
","17살에 이세계 귀족 도련님에게 빙의해버렸다. 다른 빙의자들처럼 인생 대역전이 될 거라 생각했지만 내가 빙의한 몸, 가진 게 아무것도 없다. 암살자를 보내는 큰 형님과 작위를 줄 생각이 추호도 없는 공작 아버지뿐. 이렇게 된 거 망한 영지나 하나 받아서 몸이라도 편하게 사는 게 낫겠어!
",https://www.lezhin.com/ko/comic/extra_possession,https://ccdn.lezhin.com/v2/comics/6572233128738816/images/tall.jpg?updated=1635902084531&width=840,레진코믹스,"['공작', '아버지', '암살자', '영지', '작위']"
1381,판타지 괴물원,"시다림, 야생화","#이종족#이세계물#유쾌함#우정#판타지
","엘프, 요정, 슬라임, 미믹, 드래곤까지..! 이세계의 몬스터와 이종족들을 전시하는 '판타지 괴물원' 한국 지부 오픈!! 
몬스터 관리인으로 일하게 된 세 명의 소년, 소녀와 이세계 친구들의 비일상적인 일상이 여기 펼쳐집니다ㅡ.
",https://www.lezhin.com/ko/comic/monsterpark,https://ccdn.lezhin.com/v2/comics/5861225047916544/images/tall.jpg?updated=1651826385243&width=840,레진코믹스,"['드래곤', '관리인', '몬스터', '미믹', '상적']"
1382,Retry: 다시 한번 최강 신선으로 [연재],"십리검신, 대행도동만","#액션
","수선계에서 북현선존이라는 별호로 불리며, 신선이 되기 위한 수련을 하고 있던 진범은 마지막 단계에서 심마를 이기지 못하고 실패하여 죽음을 맞이한다. 
그런데, 눈을 뜬 그가 있는 곳은 그가 수선계로 오기 전에 있었던 현대의 지구! 심지어 스무 살 때의 과거의 자신의 몸에서 정신을 차린 진범은 회귀한 것을 깨닫고 자신이 알고 있는 어두운 미래를 전부 바꾸겠다고 다짐한다. 
거기다, 다시 한번 차근차근 최고의 선공으로 수련을 시작하여 이번에야말로 신선이 되겠다고 다짐하는데…
",https://www.lezhin.com/ko/comic/retry,https://ccdn.lezhin.com/v2/comics/6074665628925952/images/tall.jpg?updated=1636614501310&width=840,레진코믹스,"['수선', '진범', '수련', '신선', '다짐']"
1383,메이데어 전생 이야기,"나츠니시 나나, 유우마 미도리","#로맨스#판타지#마법#마녀
","대마술사들이 세상을 움직이는 ‘메이데어’.
전설 속 마녀의 후예로 살아가는 변경 귀족 영애 마키아는
노예 소년 토르를 발견하고, 함께 마법을 배우며 자란다.
하지만 마키아는 아직 알지 못했다. 자신이 전생에 살인귀에게
살해당한 평범한 여고생이었다는 사실을….
유우마 미도리가 쓴 본격 판타지 소설의
만화판 제1권!
",https://www.lezhin.com/ko/comic/maydare_tensei_monogatari,https://ccdn.lezhin.com/v2/comics/5420787365642240/images/tall.jpg?updated=1639375277733&width=840,레진코믹스,"['판타지', '노예', '마법', '마술사', '메이']"
1384,전생슬라임 일기,"시바, 후세","#판타지#환생#이세계물
","S코믹스 / S노벨 인기작 <전생했더니 슬라임이었던 건에 대하여>외전
“전생슬 일기” 1!!
“전생했더니 슬라임이었던 건에 대하여” 스핀 오프 4컷 만화
원작과는 다른 재미로 리무루와 친구들의 일상을 다룬다!
",https://www.lezhin.com/ko/comic/slime_diray,https://ccdn.lezhin.com/v2/comics/6735932545368064/images/tall.jpg?updated=1615776221304&width=840,레진코믹스,"['만화', '무루', '스핀', '외전', '일기']"
1385,지상최강고3히어로 [연재],블루콜드참치마요,"#판타지#학원#개그#코믹
","소년만화의 주인공이 되고 싶은 한지현.
하지만 지원서를 제출하는 만화마다 줄줄이 떨어지고,
하나뿐인 가족도 선생님도 아무도 지현을 도와주지 않는다.
절망적인 상황에서 19살이라는 소년의 끝 무렵 나이가 된 지현은
고등학교를 졸업하기 전에 소년만화 주인공이 될 수 있을까
걱정하고 있던 그때!
가장 유명한 소년만화 전문 출판사에서
<지상최강 고3히어로>라는 공모전이 열리게 된다.
가장 소년만화의 주인공다운 포트폴리오를 뽑아
주인공을 시켜준다고 하는데, 인기 많은 소년만화의 주인공들처럼
특별한 능력도 없고, 시간도 얼마 남지 않은 지현은
과연 소년만화의 주인공이 될 수 있을까?
",https://www.lezhin.com/ko/comic/go3_hero,https://ccdn.lezhin.com/v2/comics/4673828361142272/images/tall.jpg?updated=1650616060549&width=840,레진코믹스,"['만화', '지현', '소년', '주인공', '개그']"
